Customer ID,Latitude,Longitude
C001,37.71791012715008,-122.43291339043355
C002,37.71490151773113,-122.49249728150923
C003,37.89255572322534,-122.30798994073875
C004,37.700865590739966,-122.49955435142058
C005,37.71867592965574,-122.44221192526199
C006,37.74162000627266,-122.49287006080662
C007,37.88937660241046,-122.47125140728788
C008,37.75018956364477,-122.3939226692906
C009,37.78033376414345,-122.46778062257731
C010,37.78582847348443,-122.46143044748509
C011,37.74802186089277,-122.49537943197593
C012,37.71100467986892,-122.48310594183256
C013,37.77652681817402,-122.3996081646194
C014,37.762474420338755,-122.4691892518157
C015,37.76488115027447,-122.40058225769741
C016,37.77812629058453,-122.42027251352687
C017,37.74985030850458,-122.4395573674441
C018,37.7684363058067,-122.47412524655884
C019,37.70904563026914,-122.38604698123434
C020,37.78208435107446,-122.43152677316327
C021,37.724729919760115,-122.47008897547916
C022,37.89787877865087,-122.46493318736167
C023,37.76059619942201,-122.46616681434132
C024,37.768046702287975,-122.43434461828802
C025,37.73138628595243,-122.47025159411143
