Customer ID,Latitude,Longitude
C001,37.71791012715008,-122.43291339043355
C002,37.71490151773113,-122.49249728150923
C003,37.89255572322534,-122.30798994073875
C004,37.700865590739966,-122.49955435142058
C005,37.71867592965574,-122.44221192526199
C006,37.74162000627266,-122.49287006080662
C007,37.88937660241046,-122.47125140728788
C008,37.75018956364477,-122.3939226692906
C009,37.78033376414345,-122.46778062257731
C010,37.78582847348443,-122.46143044748509
C011,37.74802186089277,-122.49537943197593
C012,37.71100467986892,-122.48310594183256
C013,37.77652681817402,-122.3996081646194
C014,37.762474420338755,-122.4691892518157
C015,37.76488115027447,-122.40058225769741
C016,37.77812629058453,-122.42027251352687
C017,37.74985030850458,-122.4395573674441
C018,37.7684363058067,-122.47412524655884
C019,37.70904563026914,-122.38604698123434
C020,37.78208435107446,-122.43152677316327
C021,37.724729919760115,-122.47008897547916
C022,37.89787877865087,-122.46493318736167
C023,37.76059619942201,-122.46616681434132
C024,37.768046702287975,-122.43434461828802
C025,37.73138628595243,-122.47025159411143
C026,37.772850978829304,-122.41993768247139
C027,37.77839372315174,-122.41275677231776
C028,37.78673159247146,-122.46913843077252
C029,37.789714096848016,-122.40028471716472
C030,37.76717378127838,-122.48579304705018
C031,37.78438311612392,-122.30474738649636
C032,37.73803225431275,-122.49869767547166
C033,37.77606740310116,-122.47300197462081
C034,37.781829193813785,-122.48791083244288
C035,37.79027612454774,-122.40034994144008
C036,37.85137982356072,-122.48580226460722
C037,37.712251884818656,-122.48828119964558
C038,37.79306253716489,-122.41416196393828
C039,37.73039540969084,-122.46231518283581
C040,37.72316423113057,-122.48544284501979
C041,37.78376220507965,-122.41207002652823
C042,37.78950450060192,-122.47398611003268
C043,37.78509542312976,-122.41979210443458
C044,37.76091698773801,-122.40676660753125
C045,37.76609951081955,-122.42190779242549
C046,37.874135218423206,-122.45874245035603
C047,37.7945351107796,-122.45952898745685
C048,37.829917225607524,-122.47310132709133
C049,37.82652876997739,-122.48537246355764
C050,37.70780853672742,-122.43218326040655
C051,37.706375196171784,-122.41689508391181
C052,37.70133863521169,-122.43423655013133
C053,37.765245191483714,-122.41185624214052
C054,37.7819709065662,-122.3172970863701
C055,37.79410158410299,-122.46194439227115
C056,37.775379896818734,-122.43903710020908
C057,37.78068157761186,-122.43062886784273
C058,37.86720373005129,-122.49647606709141
C059,37.80155189339112,-122.30707339088318
C060,37.752856060010906,-122.38105741784666
C061,37.78548330968047,-122.4352809484923
C062,37.86044587549778,-122.49288575225377
C063,37.74613972640603,-122.41933057654214
C064,37.73127584629374,-122.37992949856908
C065,37.757788554337935,-122.47087436545635
C066,37.81363961435751,-122.30463484098289
C067,37.80639502506624,-122.4484975431882
C068,37.774536510346216,-122.42635037680824
C069,37.799560157837654,-122.4250605044834
C070,37.72516078106457,-122.3599819875256
C071,37.79506764453333,-122.31670438475489
C072,37.727297954566005,-122.46805754089337
C073,37.77722479230027,-122.41752324310974
C074,37.78520105319553,-122.46853306689239
C075,37.77154334388829,-122.41868115997127
C076,37.760747828967105,-122.38360267070195
C077,37.75488668470512,-122.46670351541893
C078,37.77977588584634,-122.40713710043403
C079,37.793819619349804,-122.46669728462763
C080,37.72930630822657,-122.43496946264607
C081,37.75143000834569,-122.45444455559247
C082,37.74654158115524,-122.38475885662743
C083,37.72047470060849,-122.47552987140426
C084,37.76302575143016,-122.40042458371613
C085,37.7901076100482,-122.32967809992007
C086,37.70583635911701,-122.41490761775056
C087,37.78482172654255,-122.49144156537865
C088,37.704351051267196,-122.44574975721937
C089,37.85320753573166,-122.48055804590662
C090,37.78011170822413,-122.42974385637528
C091,37.70963014722714,-122.4822636878958
C092,37.8420318015404,-122.47672626236515
C093,37.856964180974344,-122.48186949990318
C094,37.71301509937098,-122.3799160480825
C095,37.78348968334943,-122.49096077425983
C096,37.76945580171331,-122.41597389123932
C097,37.72111762410959,-122.424551201785
C098,37.76784581191437,-122.42388164937884
C099,37.740429356757595,-122.43673075806409
C100,37.73682829511182,-122.46787830656856
C101,37.83953543237172,-122.49893963347313
C102,37.79480080273934,-122.32553020846004
C103,37.85127797674774,-122.49346504809014
C104,37.89762619752911,-122.48479032204521
C105,37.70981437461681,-122.49290405754077
C106,37.76772682746621,-122.39860272951282
C107,37.75779455657137,-122.47057773893152
C108,37.71649751880495,-122.44428612221918
C109,37.71710707577241,-122.44896750371115
C110,37.71956368393121,-122.41063306616775
C111,37.78958726858586,-122.43596187771702
C112,37.73326125058235,-122.47514275519563
C113,37.71329685290161,-122.47675532811326
C114,37.77406345070782,-122.47415689048027
C115,37.7071960241611,-122.4228817928584
C116,37.805043745914254,-122.46009276211792
C117,37.80289881974038,-122.45485584908516
C118,37.723450999861676,-122.43977355046535
C119,37.73065940844448,-122.4105023152765
C120,37.859009351860536,-122.47963743946488
C121,37.75475682166346,-122.39354896510787
C122,37.703954043554745,-122.40313559452112
C123,37.78948492367153,-122.32835317771286
C124,37.705417909679795,-122.45345790715186
C125,37.7962065027425,-122.32533680656536
C126,37.70467793145647,-122.438309935317
C127,37.70762269099292,-122.46406648235518
C128,37.84436710868935,-122.47726179122675
C129,37.85236822780334,-122.4819859293778
C130,37.742292289664675,-122.44103833733863
C131,37.70952415233619,-122.47977048296843
C132,37.713353320655536,-122.44826126002631
C133,37.79092748905814,-122.47783610347781
C134,37.70319432423304,-122.39963631288344
C135,37.775655013267475,-122.48860718579063
C136,37.72682570789948,-122.49230407082986
C137,37.851706866495405,-122.49132731984497
C138,37.88047554787698,-122.30231738025391
C139,37.71349564848674,-122.4958964232923
C140,37.73293875339322,-122.45882962406745
C141,37.75981399429753,-122.45969520190698
C142,37.7044237337865,-122.44252887647444
C143,37.72030604527251,-122.49706470398175
C144,37.749235293244226,-122.48794128920692
C145,37.75422013746524,-122.39081622066743
C146,37.71936989975837,-122.46098379284763
C147,37.80100384423243,-122.46494995091894
C148,37.733232562980945,-122.42134090278363
C149,37.77923126569166,-122.49935195044759
C150,37.743916597720485,-122.46860153269319
C151,37.86100294695926,-122.49406872893074
C152,37.85493666761961,-122.4896286258908
C153,37.717704932128925,-122.45526318773813
C154,37.7447707124989,-122.47804461018723
C155,37.778504637941,-122.48121928394714
C156,37.80182721676264,-122.45628326555513
C157,37.76329073935069,-122.46165985917379
C158,37.77798072463447,-122.48343038444436
C159,37.81597737700372,-122.31612924867372
C160,37.78757350403901,-122.48766748664181
C161,37.78029589783851,-122.40278752014423
C162,37.75902697235168,-122.45260023070273
C163,37.7341934217116,-122.481478358324
C164,37.77961719478544,-122.47095655102648
C165,37.87320816180989,-122.30195639185514
C166,37.76865652326728,-122.42841950441901
C167,37.74787580384279,-122.41080456524571
C168,37.77357271430486,-122.41534863538985
C169,37.74816283058658,-122.44950025582663
C170,37.77867583618045,-122.4718829767674
C171,37.84942267160515,-122.49136207257745
C172,37.7787449175608,-122.46541252620084
C173,37.72715225479013,-122.44116383573092
C174,37.7259751869964,-122.47341802055158
C175,37.86917752102896,-122.30567589407505
C176,37.71600479712719,-122.47822667223693
C177,37.78469530350125,-122.401475732458
C178,37.70492033425332,-122.48291722064286
C179,37.76082922569919,-122.41349337850585
C180,37.72684355694678,-122.46871663897201
C181,37.77620371778056,-122.40662852348784
C182,37.760036301378406,-122.40004918645937
C183,37.74039742336664,-122.41640621130011
C184,37.76872098192468,-122.47782684204788
C185,37.7070094417081,-122.42040425285731
C186,37.752355861325576,-122.45426936529729
C187,37.832875624273605,-122.49562278128212
C188,37.77375093582859,-122.40811482813896
C189,37.72758137224598,-122.39169691775544
C190,37.722302586946476,-122.450885070812
C191,37.73326300549969,-122.37045971102154
C192,37.71118892681457,-122.42992455365476
C193,37.85559114714832,-122.48725470730285
C194,37.73036727775857,-122.37345469647714
C195,37.715398299708504,-122.46886692226482
C196,37.78296005288643,-122.47456358814131
C197,37.75756222146092,-122.42457972448057
C198,37.7802675355866,-122.32212279110729
C199,37.88467157718035,-122.45552779123446
C200,37.78867992279792,-122.30837243890814
C201,37.72511718558886,-122.42978256920783
C202,37.78229078062744,-122.39027113860824
C203,37.87465067252697,-122.4613539096528
C204,37.78890438122268,-122.32586910657773
C205,37.7222433115799,-122.44043624264744
C206,37.788005295675035,-122.47819087180957
C207,37.80401621640127,-122.41682939072818
C208,37.743991489139816,-122.49388394099772
C209,37.75952175504144,-122.40019342614644
C210,37.8054946826595,-122.46062160129654
C211,37.79676297428474,-122.45419794586425
C212,37.76131074329748,-122.41963237284406
C213,37.79921412562382,-122.4622437115957
C214,37.79022862201708,-122.4544098310829
C215,37.779085150694655,-122.41253933363429
C216,37.76451349738818,-122.46264338475834
C217,37.78391027249069,-122.46567670215748
C218,37.77353973328543,-122.4730504653158
C219,37.76686525043065,-122.44940195473455
C220,37.74976495804219,-122.4719669985923
C221,37.82181181826147,-122.3100744912102
C222,37.85767262513009,-122.49909142344086
C223,37.75912168160998,-122.38875819993147
C224,37.8888454166509,-122.47484425978355
C225,37.767806276054806,-122.40918518982235
C226,37.829063907999895,-122.48908557077488
C227,37.78754378167505,-122.43684464037534
C228,37.72585615190091,-122.44780710755495
C229,37.781220751073235,-122.32561383723615
C230,37.782937514790476,-122.33111750976218
C231,37.80598036367029,-122.43879661102848
C232,37.79621540092863,-122.4712386083258
C233,37.76915671107415,-122.48071312247433
C234,37.86176032279369,-122.4919845201149
C235,37.72572638094226,-122.47066824225318
C236,37.77240289048078,-122.40026409153516
C237,37.805141695863355,-122.44704746207631
C238,37.73982119464749,-122.49369008944909
C239,37.759972632072575,-122.43922585018836
C240,37.73245213911268,-122.43246093374445
C241,37.72493502404486,-122.43104614844272
C242,37.8616568007461,-122.49453698415611
C243,37.83092531674764,-122.47804372143194
C244,37.724435266427314,-122.47853604497267
C245,37.742024882368916,-122.44821854324584
C246,37.76698219681753,-122.47412084540562
C247,37.84359501127599,-122.49004763500638
C248,37.752681250266974,-122.46352966873599
C249,37.85964896861929,-122.48753953567079
C250,37.79402727233888,-122.43408346704558
C251,37.7121820874274,-122.44217421693467
C252,37.78936469902484,-122.44089631187836
C253,37.794840582420896,-122.47691541502085
C254,37.788946117279465,-122.40482166009095
C255,37.7794426110872,-122.39731321008884
C256,37.77759169474308,-122.40963769434478
C257,37.88311040938113,-122.46945716076199
C258,37.73360224027492,-122.41083535110715
C259,37.880043170747754,-122.45902864703088
C260,37.890636147223915,-122.46888515044152
C261,37.73386233806871,-122.4180925286698
C262,37.70416105935897,-122.47493616488818
C263,37.766839632182815,-122.46453943200872
C264,37.79587821551933,-122.40217763610188
C265,37.72066633822426,-122.4647148868434
C266,37.76408951863143,-122.47855967546482
C267,37.778085093403895,-122.46515551380033
C268,37.70292461181588,-122.45954647178638
C269,37.80775882943494,-122.40701971540125
C270,37.77097488376039,-122.4309590170378
C271,37.78463968470217,-122.4910043926839
C272,37.710069665012846,-122.47348927282052
C273,37.86727726453836,-122.30505041865112
C274,37.846475848026515,-122.48438404931657
C275,37.84141759866904,-122.48962754999019
C276,37.766854856403015,-122.47611373858035
C277,37.70407601894668,-122.4595265700265
C278,37.76455544565657,-122.45719173854228
C279,37.7031516390914,-122.41068885965224
C280,37.71495819687879,-122.48577783920734
C281,37.78357557902917,-122.42347871550592
C282,37.77857516890004,-122.40780310901803
C283,37.892088648983844,-122.47470797064658
C284,37.73124000430816,-122.48367613655941
C285,37.74691742546981,-122.46319753991935
C286,37.78632220885719,-122.42500565956236
C287,37.771812548406174,-122.43024413155976
C288,37.77134435664796,-122.41499296160255
C289,37.89495626640012,-122.4677693432908
C290,37.70618565839796,-122.44633575883962
C291,37.89426341405251,-122.306147692743
C292,37.73831642969669,-122.48643738742379
C293,37.79936995794941,-122.41435619311099
C294,37.86161340624643,-122.42965026273559
C295,37.79023124162864,-122.42513966146248
C296,37.72667584536061,-122.46188429369634
C297,37.842064592527784,-122.48426553971562
C298,37.78809715198083,-122.47943103934473
C299,37.86166215167654,-122.49382986632804
C300,37.793990450066076,-122.46319012674434
